ticker,K,M,S,T,r,q,ask,bid,mid,iv_ask,iv_mid,iv_bid,last_price,volume,volume_1d,open_interest,theo_iv,theo_price,parity,delta_last,gamma_last,theta_last,vega_last,delta_mid,gamma_mid,theta_mid,vega_mid,rho_mid,ival,true,ylast,days_ex,FF,x
SPX 5/16/25 P3975,3975,0.770617774038451,5158.2,0.06774150177574821,0.04548025,0.01846128,8.69999980926514,8.0,8.34999990463257,0.52611759185791,0.5223486328125,0.51832854896235,9.71000003814697,48.0,620.0,1314.0,0.542824502736676,10.2533397846686,,-0.0321543961763382,0.00502715198137372,-0.954792345035124,1.00603097770705,-0.0281992666423321,0.00453847739845514,-0.856734812259674,0.907393991947174,-0.00104055984411389,,,6.90000009536743,24.7256481481481,5167.649727674457,-0.2623932389242551
SPX 5/16/25 P4000,4000,0.775464426705359,5158.2,0.06774150177574821,0.04548025,0.01846128,9.10000038146973,8.39999961853027,8.75,0.5194113159179691,0.5157793426513669,0.5120537185668951,9.10000038146973,6447.0,7378.0,34341.0,0.53599246998976,10.6833022395348,,-0.0307048186659813,0.00492103211581707,-0.908883213996887,0.972919404506683,-0.029701991006732,0.0047990377061069,-0.883824169635773,0.947294116020203,-0.00109552289359272,,,7.19999980926514,24.7256481481481,5167.649727674457,-0.25612362591065974
SPX 5/16/25 P4025,4025,0.7803110793722681,5158.2,0.06774150177574821,0.04548025,0.01846128,9.5,8.80000019073486,9.15000009536743,0.512896728515625,0.509399604797363,0.505752465920364,7.44999980926514,2.0,260.0,1458.0,0.529156135358105,11.132068288987,,-0.0255372431129217,0.00424344200918326,-0.784960863249889,0.848546041353684,-0.0312417838722467,0.00506681436672807,-0.910921335220337,0.987913429737091,-0.00115210516378284,,,8.0,24.7256481481481,5167.649727674457,-0.2498930761600236
SPX 5/16/25 P4050,4050,0.785157732039176,5158.2,0.06774150177574821,0.04548025,0.01846128,9.89999961853027,9.19999980926514,9.549999713897705,0.505826187133789,0.502530975341797,0.49916104450105303,11.6000003814697,153.0,350.0,1951.0,0.522317515842879,11.6009228623145,,-0.0382168740034103,0.00592811395296222,-1.08099839445424,1.16228626617538,-0.0328440219163895,0.00535270385444164,-0.937089681625366,1.02944421768188,-0.00121058884542435,,,8.19999980926514,24.7256481481481,5167.649727674457,-0.24370110591210256
SPX 5/16/25 P4075,4075,0.790004384706085,5158.2,0.06774150177574821,0.04548025,0.01846128,10.3999996185303,9.69999980926514,10.04999971389772,0.49947296142578096,0.496211166381836,0.493331674114484,10.1000003814697,41.0,4.0,1335.0,0.515479531592557,12.0913746560446,,-0.0348739735782146,0.00569194136187434,-0.972275018692017,1.0817768573761,-0.0347362831234932,0.00567654147744179,-0.969509065151215,1.07778823375702,-0.00127975142095238,,,10.3999996185303,24.7256481481481,5167.649727674457,-0.23754724033772423
SPX 5/16/25 P4100,4100,0.794851037372993,5158.2,0.06774150177574821,0.04548025,0.01846128,10.8000001907349,10.1000003814697,10.4500002861023,0.492503662109375,0.48940471649169903,0.48632740530092805,11.5500001907349,553.0,270.0,11506.0,0.508646080090016,12.6051977202522,,-0.0398497134447098,0.00643565133213997,-1.06457114219666,1.20072412490845,-0.0363818407058716,0.0059780664741993,-0.994000554084778,1.11968445777893,-0.00134010205511004,,,8.89999961853027,24.7256481481481,5167.649727674457,-0.23143101332028818
SPX 5/16/25 P4125,4125,0.799697690039902,5158.2,0.06774150177574821,0.04548025,0.01846128,11.3000001907349,10.6000003814697,10.9500002861023,0.486118774414062,0.483153533935547,0.480070884851901,10.3999996185303,8.0,223.0,3235.0,0.501822090222334,13.14445669047,,-0.0360222011804581,0.0059480914734785,-0.989689153278449,1.12050346576099,-0.0383336097002029,0.00631936779245734,-1.02491271495819,1.16864895820618,-0.00141176488250494,,,9.17000007629395,24.7256481481481,5167.649727674457,-0.22535196724390605
SPX 5/16/25 P4150,4150,0.8045443427068101,5158.2,0.06774150177574821,0.04548025,0.01846128,11.8000001907349,11.1000003814697,11.4500002861023,0.479372787475586,0.476510543823242,0.473541989832303,11.8000001907349,3.0,328.0,2186.0,0.495013550656961,13.7116533806766,,-0.0415934734046459,0.00686765508726239,-1.07395815849304,1.24661409854889,-0.0403447486460209,0.00667967647314072,-1.05449521541595,1.218297123909,-0.00148532004095614,,,9.80000019073486,24.7256481481481,5167.649727674457,-0.21930965278794334
SPX 5/16/25 P4175,4175,0.8093909953737191,5158.2,0.06774150177574821,0.04548025,0.01846128,12.3999996185303,11.6999998092651,12.0499997138977,0.473019256591797,0.47029308319091795,0.467608335739229,12.3999996185303,853.0,11.0,1970.0,0.488227507177121,14.3095788183469,,-0.0440826267004013,0.00731330458074808,-1.1079888343811,1.3056583404541,-0.0426700040698051,0.00708248047158122,-1.08982646465302,1.27473747730255,-0.00157032324932516,,,9.89999961853027,24.7256481481481,5167.649727674457,-0.2133036287277315
SPX 5/16/25 P4190,4190,0.812298986973864,5158.2,0.06774150177574821,0.04548025,0.01846128,12.8000001907349,12.0,12.40000009536745,0.469511260986328,0.46646903991699196,0.463470485740268,12.3999996185303,,,244.0,0.48416999370345004,14.684449213174,,-0.0381899997591972,0.00578895323533819,-1.15386854217349,1.21029514137761,-0.0440634936094284,0.00732822436839342,-1.10986125469208,1.30824279785156,-0.00162131758406758,,,12.3999996185303,24.7256481481481,5167.649727674457,-0.20971725309650394
SPX 5/16/25 P4200,4200,0.814237648040627,5158.2,0.06774150177574821,0.04548025,0.01846128,13.0,12.3000001907349,12.65000009536745,0.466380004882812,0.463761672973633,0.46122989654541,12.6400003433228,4709.0,2024.0,14575.0,0.48147202427870606,14.9415614965849,,-0.0452036932110786,0.00755190150812268,-1.12032794952393,1.33488237857819,-0.0450443923473358,0.00750275701284409,-1.12336945533752,1.3315486907959,-0.00165707990527153,,,10.5799999237061,24.7256481481481,5167.649727674457,-0.20733346174122774
SPX 5/16/25 P4210,4210,0.8161763091073909,5158.2,0.06774150177574821,0.04548025,0.01846128,13.3000001907349,12.5,12.90000009536745,0.46406364440917997,0.461139488220215,0.458599480901008,14.1999998092651,16.0,,566.0,0.478780376160047,15.2047274839852,,-0.0502865836024284,0.00824564043432474,-1.2125415802002,1.44756329059601,-0.0460748076438904,0.00768388714641333,-1.13775563240051,1.35585343837738,-0.00169462396297604,,,12.8000001907349,24.7256481481481,5167.649727674457,-0.20495533933626026
SPX 5/16/25 P4220,4220,0.818114970174154,5158.2,0.06774150177574821,0.04548025,0.01846128,13.5,12.8000001907349,13.15000009536745,0.461180305480957,0.45866111755371103,0.456189384460449,14.9499998092651,1.0,,188.0,0.47609566447961904,15.4742158349587,,-0.0520956143736839,0.00841557384432893,-1.25932915824675,1.49201563382942,-0.0470651239156723,0.00785837695002556,-1.15150582790375,1.37925732135773,-0.00173093739431351,,,13.0,24.7256481481481,5167.649727674457,-0.20258285898262982
SPX 5/16/25 P4225,4225,0.8190843007075359,5158.2,0.06774150177574821,0.04548025,0.01846128,13.6999998092651,12.8999996185303,13.2999997138977,0.460658950805664,0.45780849456787104,0.45473415374755904,14.6000003814697,659.0,,3011.0,0.474756107457416,15.6114188775882,,-0.0519172102212906,0.00854309993376075,-1.23214549978759,1.48562590934358,-0.0476001314818859,0.00794479716569185,-1.16019320487976,1.39198136329651,-0.00175080541521311,,,17.0,24.7256481481481,5167.649727674457,-0.2013987262214131
SPX 5/16/25 P4230,4230,0.820053631240917,5158.2,0.06774150177574821,0.04548025,0.01846128,13.8000001907349,13.0,13.40000009536745,0.45915515899658205,0.456325569152832,0.45353914091082304,11.3299999237061,,,370.0,0.473418524044717,15.7502879863824,,-0.0366589985787868,0.00583460398444298,-1.07071425135374,1.17239551526446,-0.048047136515379,0.0080304853618145,-1.16526484489441,1.40243697166443,-0.00176707771606743,,,11.3299999237061,24.7256481481481,5167.649727674457,-0.20021599397236373
SPX 5/16/25 P4240,4240,0.821992292307681,5158.2,0.06774150177574821,0.04548025,0.01846128,14.1000003814697,13.3000001907349,13.7000002861023,0.456819496154785,0.45404190063476596,0.451298065185547,13.8999996185303,8.0,,371.0,0.470749607652577,16.0333085660239,,-0.0501080974936485,0.00838478095829487,-1.19041192531586,1.44848072528839,-0.0491900071501732,0.00822398439049721,-1.18180751800537,1.42904186248779,-0.00180898269172758,,,16.7600002288818,24.7256481481481,5167.649727674457,-0.19785471778668387
SPX 5/16/25 P4250,4250,0.8239309533744439,5158.2,0.06774150177574821,0.04548025,0.01846128,14.3999996185303,13.6000003814697,14.0,0.45449317932128896,0.451755714416504,0.44897533416748,13.6999998092651,908.0,,11355.0,0.468089584242341,16.3235035120869,,-0.0495805256068707,0.00834849290549755,-1.17905402183533,1.43862473964691,-0.050360482186079,0.00842212326824665,-1.19850742816925,1.4561026096344,-0.00185189675539732,,,17.6000003814697,24.7256481481481,5167.649727674457,-0.19549900409422488
SPX 5/16/25 P4260,4260,0.825869614441207,5158.2,0.06774150177574821,0.04548025,0.01846128,14.6000003814697,13.8000001907349,14.2000002861023,0.451309242248535,0.44861621856689504,0.446022984821701,13.3000001907349,4.0,,141.0,0.465439136890695,16.621292624074,,-0.0477618128061295,0.00805701714824517,-1.15640456213738,1.40682039758402,-0.0512579269707203,0.00860117934644222,-1.20731067657471,1.47672533988953,-0.00188447930850089,,,15.8299999237061,24.7256481481481,5167.649727674457,-0.19314882674927122
SPX 5/16/25 P4270,4270,0.827808275507971,5158.2,0.06774150177574821,0.04548025,0.01846128,14.8999996185303,14.1000003814697,14.5,0.448866157531738,0.44622348785400395,0.443632324675543,17.6000003814697,118.0,,247.0,0.46279896065952997,16.9269326659851,,-0.06140411272645,0.00982027760940426,-1.39649658558968,1.69279754125374,-0.0524442382156849,0.00880596600472927,-1.22328424453735,1.50382125377655,-0.0019279217813164,,,18.8700008392334,24.7256481481481,5167.649727674457,-0.19080415979001716
SPX 5/16/25 P4275,4275,0.8287776060413531,5158.2,0.06774150177574821,0.04548025,0.01846128,15.1000003814697,14.3000001907349,14.7000002861023,0.44794830322265594,0.44533420562744097,0.44268245697021497,13.4499998092651,557.0,4.0,3782.0,0.461482944137239,17.0828612302884,,-0.0486956499516964,0.00827270138786175,-1.16213159005857,1.42909397161804,-0.0531598702073097,0.00891893170773983,-1.2342746257782,1.52007722854614,-0.00195425003767014,,,15.8999996185303,24.7256481481481,5167.649727674457,-0.1896338846418267
SPX 5/16/25 P4280,4280,0.829746936574734,5158.2,0.06774150177574821,0.04548025,0.01846128,15.1999998092651,14.3999996185303,14.7999997138977,0.446368217468262,0.44377288818359406,0.441231513150192,16.3199996948242,6.0,3.0,109.0,0.46016976030588197,17.2408787768832,,-0.0585884675383568,0.00966393295675516,-1.32061469554901,1.6340366601944,-0.0536388605833054,0.00901415757834911,-1.23886466026306,1.53092062473297,-0.00197164248675108,,,13.1999998092651,24.7256481481481,5167.649727674457,-0.18846497743684487
SPX 5/16/25 P4290,4290,0.8316855976414981,5158.2,0.06774150177574821,0.04548025,0.01846128,15.6000003814697,14.6999998092651,15.1500000953674,0.44427093505859405,0.441410102844238,0.438778302065633,14.6000003814697,,,158.0,0.45755224786622894,17.5634434668521,,-0.0460189990699291,0.00708732640953943,-1.27915480166271,1.40823688206845,-0.0549877919256687,0.00924206618219614,-1.25700032711029,1.56117868423462,-0.0020209529902786,,,14.6000003814697,24.7256481481481,5167.649727674457,-0.18613125409062475
SPX 5/16/25 P4300,4300,0.833624258708261,5158.2,0.06774150177574821,0.04548025,0.01846128,15.8999996185303,15.1000003814697,15.5,0.441865882873535,0.439358520507812,0.43655403137207005,15.4499998092651,1494.0,5606.0,17152.0,0.45494714012905396,17.895048556601,,-0.0565617345273495,0.00955714471638203,-1.26851379871368,1.595139503479,-0.0563019439578056,0.00946009531617165,-1.27525293827057,1.59067440032959,-0.00206930446438491,,,12.1999998092651,24.7256481481481,5167.649727674457,-0.18380296433103357
SPX 5/16/25 P4310,4310,0.835562919775024,5158.2,0.06774150177574821,0.04548025,0.01846128,16.1999969482422,15.3999996185303,15.799998283386252,0.43896778106689505,0.43650749206543,0.43414299011230495,14.5,,,231.0,0.452355156011345,18.2361109233427,,-0.0468409992754459,0.00735401416669705,-1.26450891747694,1.42519896353014,-0.0575334578752518,0.00968531891703606,-1.28896927833557,1.6178822517395,-0.00211409782059491,,,14.5,24.7256481481481,5167.649727674457,-0.18148008291489395
SPX 5/16/25 P4320,4320,0.837501580841788,5158.2,0.06774150177574821,0.04548025,0.01846128,16.6000061035156,15.6999998092651,16.15000295639035,0.437099075317383,0.434385032653809,0.431775979676689,14.8000001907349,,20.0,183.0,0.449777013856298,18.587065708316,,-0.0488919988274574,0.00777546078031013,-1.27339641165176,1.46669149092263,-0.0588840991258621,0.00991187244653702,-1.30685746669769,1.64777266979218,-0.00216375757008791,,,14.8000001907349,24.7256481481481,5167.649727674457,-0.17916258477453137
SPX 5/16/25 P4325,4325,0.8384709113751699,5158.2,0.06774150177574821,0.04548025,0.01846128,16.6999969482422,15.8999996185303,16.299998283386252,0.43548000335693404,0.433088569641113,0.430667114257812,16.0,624.0,4537.0,5249.0,0.448493357161258,18.7663937990416,,-0.0662932321429253,0.0109027568137235,-1.41983851565796,1.79810304561682,-0.0595288947224617,0.010026809759438,-1.31432175636292,1.66190528869629,-0.00218731653876603,,,14.6999998092651,24.7256481481481,5167.649727674457,-0.1780058466467077
SPX 5/16/25 P4330,4330,0.839440241908551,5158.2,0.06774150177574821,0.04548025,0.01846128,16.8999938964844,16.0999908447266,16.4999923706055,0.43440368652343797,0.432035102844238,0.429637260437012,14.6999998092651,,11.0,425.0,0.44721342867104097,18.9483421686197,,-0.0489099994301796,0.00783198337710296,-1.26518445753725,1.46792179632239,-0.0602780878543854,0.0101501978933811,-1.32425463199615,1.67826414108276,-0.00221480638720095,,,14.6999998092651,24.7256481481481,5167.649727674457,-0.17685044501615177
SPX 5/16/25 P4340,4340,0.841378902975315,5158.2,0.06774150177574821,0.04548025,0.01846128,17.2999877929688,16.3999938964844,16.849990844726598,0.43220973968505905,0.429593505859375,0.427036214040834,17.3999996185303,15.0,25.0,970.0,0.44466510932446,19.3204859765027,,-0.0631988421082497,0.0105532517656455,-1.36833197095688,1.74212501738892,-0.0616705119609833,0.0103917540982366,-1.34089648723602,1.70849347114563,-0.00226575299166143,,,16.2000007629395,24.7256481481481,5167.649727674457,-0.17454363891823685
SPX 5/16/25 P4350,4350,0.8433175640420779,5158.2,0.06774150177574821,0.04548025,0.01846128,17.6000061035156,16.7999877929688,17.1999969482422,0.429031829833984,0.426745872497559,0.424433174133301,19.0,110.0,6510.0,12896.0,0.44213275572641997,19.7038903527108,,-0.0689872577786446,0.0114114778116345,-1.44480812549591,1.85529220104218,-0.0631368309259415,0.0106545351445675,-1.35679697990417,1.73975026607513,-0.00231885584071279,,,13.1999998092651,24.7256481481481,5167.649727674457,-0.17224214192995754
SPX 5/16/25 P4360,4360,0.845256225108841,5158.2,0.06774150177574821,0.04548025,0.01846128,18.0,17.1999969482422,17.5999984741211,0.427099800109863,0.42485485076904295,0.422396202087402,20.8999996185303,57.0,,990.0,0.439617056010459,20.0991650999029,,-0.07437514513731,0.012015569673896,-1.54007850503014,1.9640278103862,-0.064622163772583,0.0108972480520606,-1.3761293888092,1.77183866500854,-0.00237381039187312,,,16.3999996185303,24.7256481481481,5167.649727674457,-0.1699459296696074
SPX 5/16/25 P4370,4370,0.847194886175605,5158.2,0.06774150177574821,0.04548025,0.01846128,18.5,17.5999908447266,18.049995422363303,0.42493465423584,0.42246120452880903,0.41995719909667995,21.4099998474121,57.0,,279.0,0.437118683742711,20.5067397300131,,-0.0762382820248604,0.0123046485062602,-1.56220029028996,2.00141245026758,-0.0663597732782364,0.0111868204548955,-1.39704942703247,1.80832552909851,-0.00243703555315733,,,15.3500003814697,24.7256481481481,5167.649727674457,-0.1676549779230515
SPX 5/16/25 P4375,4375,0.848164216708986,5158.2,0.06774150177574821,0.04548025,0.01846128,18.6000061035156,17.7999877929688,18.1999969482422,0.423559226989746,0.421374893188477,0.418886985778809,20.1000003814697,1.0,1129.0,5608.0,0.43587620123195997,20.7153675475085,,-0.0731995403766632,0.0121081667020917,-1.49259424209595,1.94167923927307,-0.0669673085212708,0.0112950401380658,-1.40375709533691,1.82147490978241,-0.00245969346724451,,,14.1999998092651,24.7256481481481,5167.649727674457,-0.16651146722097257
SPX 5/16/25 P4380,4380,0.849133547242368,5158.2,0.06774150177574821,0.04548025,0.01846128,18.8999938964844,18.0,18.4499969482422,0.42291316986084,0.420478973388672,0.417827987670898,19.4500007629395,62.0,4.0,215.0,0.4346382951802,20.9272649435676,,-0.0704359039664268,0.0116643897581576,-1.466411440194,1.8947007421818,-0.0678824707865715,0.0114384675398469,-1.41580307483673,1.84068250656128,-0.00249333982355893,,,14.1999998092651,24.7256481481481,5167.649727674457,-0.1653692626421956
SPX 5/16/25 P4390,4390,0.8510722083091321,5158.2,0.06774150177574821,0.04548025,0.01846128,19.2999877929688,18.3999938964844,18.849990844726598,0.420366668701172,0.41810489654541,0.41549762725830097,22.2999992370605,23.0,,151.0,0.432176526601547,21.3612330110057,,-0.0797276422381401,0.0128813009054323,-1.59738219457551,2.07010587688339,-0.0694951638579369,0.0117135876789689,-1.43397426605225,1.87431216239929,-0.00255237054079771,,,17.3999996185303,24.7256481481481,5167.649727674457,-0.1630887599434703
SPX 5/16/25 P4400,4400,0.853010869375895,5158.2,0.06774150177574821,0.04548025,0.01846128,19.6999969482422,18.8000030517578,19.25,0.41788204193115197,0.415534400939941,0.413160171508789,21.2000007629395,1123.0,2416.0,15497.0,0.42973399173299903,21.8092577598822,,-0.0775390416383743,0.0128348851576447,-1.53851425647736,2.02890801429749,-0.0710624679923058,0.0119899185374379,-1.45023238658905,1.90673327445984,-0.00260963221080601,,,14.0100002288818,24.7256481481481,5167.649727674457,-0.16081344610633488
SPX 5/16/25 P4410,4410,0.854949530442658,5158.2,0.06774150177574821,0.04548025,0.01846128,20.1999969482422,19.2999877929688,19.7499923706055,0.41547500610351595,0.413174743652344,0.41093494415283205,15.1000003814697,,3.0,730.0,0.427311279291971,22.2719471207167,,-0.053506001830101,0.00906362649432289,-1.26226775591271,1.57561621056102,-0.0730014815926552,0.0123098343610764,-1.47230613231659,1.94611752033234,-0.00268020015209913,,,15.1000003814697,24.7256481481481,5167.649727674457,-0.1585432975717957
SPX 5/16/25 P4420,4420,0.856888191509422,5158.2,0.06774150177574821,0.04548025,0.01846128,20.5999908447266,19.6999969482422,20.149993896484403,0.413240661621094,0.41097812652587895,0.40869152069091796,20.1200008392334,7.0,145.0,1905.0,0.424908950669385,22.7499016667901,,-0.0750105455517769,0.0127197224646807,-1.48247075080872,1.98590755462646,-0.0745852589607239,0.0125803044065833,-1.48940408229828,1.97868478298187,-0.00273866718634963,,,16.7999992370605,24.7256481481481,5167.649727674457,-0.1562782909409435
SPX 5/16/25 P4425,4425,0.857857522042804,5158.2,0.06774150177574821,0.04548025,0.01846128,20.8999938964844,20.0,20.4499969482422,0.412413673400879,0.410175285339355,0.407626457214355,19.7999992370605,278.0,141.0,3615.0,0.42371559771776096,22.9948554157563,,-0.0736270472407341,0.0124988975003362,-1.47030186653137,1.9627925157547,-0.075649119913578,0.012741788290441,-1.50291919708252,2.00016856193542,-0.00277782045304775,,,16.7000007629395,24.7256481481481,5167.649727674457,-0.15514770857065743
SPX 5/16/25 P4430,4430,0.8588268525761851,5158.2,0.06774150177574821,0.04548025,0.01846128,21.0999908447266,20.1999969482422,20.649993896484403,0.41107486724853504,0.408855056762695,0.406417503356934,15.8000001907349,,119.0,2127.0,0.42252753777088203,23.2438494411828,,-0.0565119981765747,0.0096529805949464,-1.29462616403904,1.6444715540598,-0.0764875784516335,0.0128906406462193,-1.51091933250427,2.01702213287354,-0.00280843116343021,,,15.8000001907349,24.7256481481481,5167.649727674457,-0.15401840297350605
SPX 5/16/25 P4440,4440,0.860765513642949,5158.2,0.06774150177574821,0.04548025,0.01846128,21.6000061035156,20.6999969482422,21.1500015258789,0.40884407043457005,0.406665420532227,0.40426891326904296,20.0699996948242,3.0,157.0,550.0,0.42016754103527,23.7543486439056,,-0.0744946300983429,0.0126633616878588,-1.48084994764124,1.98749535243583,-0.0784085839986801,0.0132064921781421,-1.53190243244171,2.05537676811218,-0.00287884357385337,,,17.1000003814697,24.7256481481481,5167.649727674457,-0.15176361058641688
SPX 5/16/25 P4450,4450,0.862704174709712,5158.2,0.06774150177574821,0.04548025,0.01846128,22.0999908447266,21.1999969482422,21.649993896484403,0.406550979614258,0.40441196441650396,0.402340431213379,21.5100002288818,280.0,1046.0,11193.0,0.417829427646891,24.2821673146366,,-0.0797406360507011,0.0134262954816222,-1.5461722612381,2.08393025398254,-0.0803495943546295,0.0135281551629305,-1.55236601829529,2.0937716960907,-0.0029499523807317,,,17.0,24.7256481481481,5167.649727674457,-0.1495138908524015
